id,title,content,processed_content,rating,sentiment_3_cls,sentiment_2_cls
16261075,Cực kì hài lòng,san pham OK nhé,san pham ok nhé,5,positive,positive
19819878,Hài lòng,"ok, duyệt duyệt duyệt duyệt",ok duyệt duyệt duyệt duyệt,4,positive,positive
19800719,Cực kì hài lòng,Ship đúng giờ. Đóng gói cẩn thận,giao hàng đúng giờ đóng gói cẩn thận,5,positive,positive
18216333,Cực kì hài lòng,"Rẻ mà ngon, đúng hôm sale",rẻ mà ngon đúng hôm sale,5,positive,positive
19373107,Cực kì hài lòng,"Mượt, ngon, csgo tốt",mượt ngon csgo tốt,5,positive,positive
17548455,Rất không hài lòng,Sản phầm mua về bị lỗi sạc không vào điện nên không lên nguồn được... Đã liên hệ sau khi *** nhưng đến quá hạn 7 ngàu đổi trả vẫn không thấy shop phản hồi... Mọi người không nên mua khỏi mất tiền oan.. 300k là thu nhập hơn một ngày công trung bình của một người lao động việt nam rồi đó... Lần đầu tiên mình đặt trên tiki mà gặp phải trường hợp như shop này...mình có quay video lỗi nhưng trong đánh giá không có cho đăng video mà chỉ cho đăng mỗi ảnh này... Mong mn xem xét kĩ khĩ mua hàng của shop này... Thank all.,sản phầm mua về bị lỗi sạc không vào điện nên không lên nguồn được đã liên hệ sau khi nhưng đến quá hạn 7 ngàu đổi trả vẫn không thấy cửa hàng phản hồi mọi người không nên mua khỏi mất tiền oan 300k là thu nhập hơn một ngày công trung bình của một người lao động việt nam rồi đó lần đầu tiên mình đặt trên tiki mà gặp phải trường hợp như cửa hàng này mình có quay video lỗi nhưng trong đánh giá không có cho đăng video mà chỉ cho đăng mỗi ảnh này mong mọi người xem xét kĩ khĩ mua hàng của cửa hàng này cảm ơn all,1,negative,negative
19760765,Cực kì hài lòng,"Mình mua dùm bạn, lúc cài hơi vướng chỗ ghép điện thoại với đồng hồ để đồng bộ dữ liệu. Mình thao tác đủ kiểu không được trên ip8, nhưng trên ip14 thì ok. Sau cùng mình kết nối watch call trước, vào trong app mục thêm thiết bị kết nối d06 lại sẽ ok.",mình mua dùm bạn lúc cài hơi vướng chỗ ghép điện thoại với đồng hồ để đồng bộ dữ liệu mình thao tác đủ kiểu không được trên ip8 nhưng trên ip14 thì ok sau cùng mình kết nối watch call trước vào trong app mục thêm thiết bị kết nối d06 lại sẽ ok,5,positive,positive
11506888,Hài lòng,Chuột nhập khẩu Digiworld. Hình thức hộp và chuột đẹp. Kết nối sử dụng tốt và tuỳ chỉnh được với G Hub. Trừ 1* do SN trên chuột ko trùng với SN trên hộp mà lại in trên một miếng decal được dán đè (có khi nhập khẩu về NPP thay SN?).,chuột nhập khẩu digiworld hình thức hộp và chuột đẹp kết nối sử dụng tốt và tùy chỉnh được với g hub trừ 1 do sn trên chuột không trùng với sn trên hộp mà lại in trên một miếng decal được dán đè có khi nhập khẩu về npp thay sn,4,positive,positive
12344799,Cực kì hài lòng,"Sản phẩm giao nhanh hơn dự kiến. Đóng gói cẩn thận và đầy đủ phụ kiện. Sản phẩm dùng ổn định.
Tuy nhiên đồng bàn phím này khi các bạn nghỉ tay khoảng 5 phút thì sẽ mất vài giây để kết nối ổn định lại. 
Hài lòng, cám ơn shop nhiều!",sản phẩm giao nhanh hơn dự kiến đóng gói cẩn thận và đầy đủ phụ kiện sản phẩm dùng ổn định tuy nhiên đồng bàn phím này khi các bạn nghỉ tay khoảng 5 phút thì sẽ mất vài giây để kết nối ổn định lại hài lòng cám ơn cửa hàng nhiều,5,positive,positive
16894008,Cực kì hài lòng,"Bàn phím xịn lắm ạ, Kiểu phím tròn mạ điện nhìn sang chảnh, tiếng kê đã tai. Test thấy tầm 30 hiệu ứng đèn Led – đẹp cực kì và k hề có độ trễ nha. Thêm cả núm vặn kép vừa điều chỉnh độ sáng, vừa ngưng tắt khi nghe nhạc, xem phim, rất tiện lợi. Ncl rất ưng, tặng 5*",bàn phím xịn lắm ạ kiểu phím tròn mạ điện nhìn sang chảnh tiếng kê đã tai test thấy tầm 30 hiệu ứng đèn led đẹp cực kì và không hề có độ trễ nha thêm cả núm vặn kép vừa điều chỉnh độ sáng vừa ngưng tắt khi nghe nhạc xem phim rất tiện lợi ncl rất ưng tặng 5,5,positive,positive
16357493,Rất không hài lòng,"lừa đảo, quảng cáo 1 mẫu giao hàng 1 mẫu.
đồng hồ SOS mà định vị sai lệch 3***m thì có tác dụng gì?",lừa đảo quảng cáo 1 mẫu giao hàng 1 mẫu đồng hồ sos mà định vị sai lệch 3 m thì có tác dụng gì,1,negative,negative
18922641,Cực kì hài lòng,"Tưởng ko tốt ai dè tốt ko tưởng, form này ok hơn loại hình chóp nhiều, chạy êm âm thanh ko bị to làm phân tâm khi làm việc. 9 điểm rưỡi!",tưởng không tốt ai dè tốt không tưởng form này ok hơn loại hình chóp nhiều chạy êm âm thanh không bị to làm phân tâm khi làm việc 9 điểm rưỡi,5,positive,positive
7245816,ban đêm ko thấy đường gõ luôn,Mình mua bàn phím có đèn chủ yếu là để gõ chữ ban đêm chứ đâu phải để đẹp. Tối ko thấy đường gõ chữ. Thật không ưng ý tẹo nào cả. Cho một sao vì cái đèn led chỉ để làm cảnh.,mình mua bàn phím có đèn chủ yếu là để gõ chữ ban đêm chứ đâu phải để đẹp tối không thấy đường gõ chữ thật không ưng ý tẹo nào cả cho một sao vì cái đèn led chỉ để làm cảnh,1,negative,negative
13397792,Cực kì hài lòng,"hàng mới còn nguyên seal 
đóng gói sp tốt
cửa hàng phục vụ tốt 
nếu sd thường pin cầm trong vòng 1 ngày 
cảm ơn shop",hàng mới còn nguyên seal đóng gói sản phẩm tốt cửa hàng phục vụ tốt nếu sử dụng thường pin cầm trong vòng 1 ngày cảm ơn cửa hàng,5,positive,positive
18482412,Cực kì hài lòng,"Di chuyển mượt, màu sắc hấp dẫn",di chuyển mượt màu sắc hấp dẫn,5,positive,positive
11131538,Cực kì hài lòng,"perfect, hiện rất vừa ý, mình sẽ mua và ủng hộ tiki dài dài",perfect hiện rất vừa ý mình sẽ mua và ủng hộ tiki dài dài,5,positive,positive
17900992,Cực kì hài lòng,"Sản phẩm tốt, giao hàng khá là nhanh",sản phẩm tốt giao hàng khá là nhanh,5,positive,positive
18809821,Hài lòng,Dùng được,dùng được,4,positive,positive
13382335,Cực kì hài lòng,Hài lòng nha! Đã đổi từ apple watch serial 5 sang Garming xài tuyệt vời.,hài lòng nha đã đổi từ apple watch serial 5 sang garming xài tuyệt vời,5,positive,positive
17735535,Cực kì hài lòng,"Nói chung là tạm được, máy chưa có tiếng Việt. Nói chung là phải cài CH play và tiếng Việt. Đây là dòng sản phẩm không chạy hệ điều hành Android.",nói chung là tạm được máy chưa có tiếng việt nói chung là phải cài ch play và tiếng việt đây là dòng sản phẩm không chạy hệ điều hành android,5,positive,positive
18590561,Cực kì hài lòng,"Phù hợp với giá tiền, mình dùng để học và làm việc nên thấy rất ổn",phù hợp với giá tiền mình dùng để học và làm việc nên thấy rất ổn,5,positive,positive
18016491,Cực kì hài lòng,Mượt. Khá nặng đầm tay,mượt khá nặng đầm tay,5,positive,positive
15729856,Cực kì hài lòng,"đẹp, nhiều chức năng, đáng tiền",đẹp nhiều chức năng đáng tiền,5,positive,positive
4893890,"Sản phẩm tốt, người bán có tâm. Chỉ có dịch vụ của Tiki là chán","Sản phẩm nhận được rất ổn, dễ cài đặt, hướng dẫn sử dụng rất tận tình, sim tặng kèm cũng được đăng ký sẵn 4G cẩn thận. Chỉ cần làm đúng hướng dẫn là ok. Nhận được hàng mới thấy người bán cực kỳ có tâm, chăm sóc đến từng bước nhỏ nhặt nhất để sản phẩm đưa vào sử dụng ko gặp trục trặc gì. Không như chiếc đồng hồ lần trước tôi mua (giá cao gấp đôi), về vật vã 3 ngày chưa cài xong. Gọi điện nhờ hỗ trợ thì chút xíu cắt ngang, mấy lần xong chán chả buồn gọi lại.

Tuy nhiên tôi thấy cần phải phàn nàn về dịch vụ của Tiki. Tôi nhận được hàng sau 5 ngày order. Thời gian không tính là quá dài nếu như Tiki không thông báo lúc đặt hàng là tôi sẽ nhận được hàng sau 3 ngày. Vì tôi mua làm quà sinh nhật bé nên việc delay này đã gây thất vọng nhiều cho tôi và bé, Và Tiki cũng không hề có 1 thông báo gì về việc delay, chỉ khi lên xem phần quản lý đơn hàng mới biết :(. Gọi điện lên CSKH (1000đ/ phút) cũng chỉ nhận được xin lỗi và xin lỗi, chả giải quyết được gì.
Đặt hàng tiki rất nhiều lần, đây là lần đầu tiên bị delay như vậy. Trước giờ vẫn luôn ủng hộ Tiki dù giá có cao hơn một số sàn TMĐT khác, phần lớn là vì chất lượng ổn và giao hàng tốt. Hi vọng Tiki giữ được phong độ như cũ, đừng để bị mai một.

5 sao cho sản phẩm và người bán. 3 sao cho Tiki lần này.",sản phẩm nhận được rất ổn dễ cài đặt hướng dẫn sử dụng rất tận tình sim tặng kèm cũng được đăng ký sẵn 4g cẩn thận chỉ cần làm đúng hướng dẫn là ok nhận được hàng mới thấy người bán cực kỳ có tâm chăm sóc đến từng bước nhỏ nhặt nhất để sản phẩm đưa vào sử dụng không gặp trục trặc gì không như chiếc đồng hồ lần trước tôi mua giá cao gấp đôi về vật vã 3 ngày chưa cài xong gọi điện nhờ hỗ trợ thì chút xíu cắt ngang mấy lần xong chán chả buồn gọi lại tuy nhiên tôi thấy cần phải phàn nàn về dịch vụ của tiki tôi nhận được hàng sau 5 ngày order thời gian không tính là quá dài nếu như tiki không thông báo lúc đặt hàng là tôi sẽ nhận được hàng sau 3 ngày vì tôi mua làm quà sinh nhật bé nên việc delay này đã gây thất vọng nhiều cho tôi và bé và tiki cũng không hề có 1 thông báo gì về việc delay chỉ khi lên xem phần quản lý đơn hàng mới biết gọi điện lên cskh 1000đ phút cũng chỉ nhận được xin lỗi và xin lỗi chả giải quyết được gì đặt hàng tiki rất nhiều lần đây là lần đầu tiên bị delay như vậy trước giờ vẫn luôn ủng hộ tiki dù giá có cao hơn một số sàn tmđt khác phần lớn là vì chất lượng ổn và giao hàng tốt hi vọng tiki giữ được phong độ như cũ đừng để bị mai một 5 sao cho sản phẩm và người bán 3 sao cho tiki lần này,5,positive,positive
18737865,Cực kì hài lòng,"Bàn phím đẹp, êm, giao hàng nhanh",bàn phím đẹp êm giao hàng nhanh,5,positive,positive
18729292,Cực kì hài lòng,Tư vấn rất nhiệt tình check chính hãng ngày kích hoạt shop cũng đã nói trc rồi nguyên hộp bóc tem rất đã sẽ tiếp tục ủng hộ shop giao hàng cũng rất nhanh,tư vấn rất nhiệt tình check chính hãng ngày kích hoạt cửa hàng cũng đã nói trước rồi nguyên hộp bóc tem rất đã sẽ tiếp tục ủng hộ cửa hàng giao hàng cũng rất nhanh,5,positive,positive
8738408,Cực kì hài lòng,Đồng hồ oki lắm nha nghe  gọi rõ ràng hình thức đẹp có khả năng chống nước nhẹ lo dám để sâu shop tư vấn nhiệt tình giao hàng đúng mô tả cho shop 5 sao,đồng hồ ok lắm nha nghe gọi rõ ràng hình thức đẹp có khả năng chống nước nhẹ lo dám để sâu cửa hàng tư vấn nhiệt tình giao hàng đúng mô tả cho cửa hàng 5 sao,5,positive,positive
19310821,Rất không hài lòng,"Lần trước mua tai nghe micro nói bên kia ko nghe  hôm nay cũng mua mà tai nghe 1 bên tai trái âm thì cứ rè rè, buôn bán hàng kém chất lượng vây ko nên ủng hộ nữa nha",lần trước mua tai nghe micro nói bên kia không nghe hôm nay cũng mua mà tai nghe 1 bên tai trái âm thì cứ rè rè buôn bán hàng kém chất lượng vây không nên ủng hộ nữa nha,1,negative,negative
19565355,Không hài lòng,Không như quảng cáo. Sản phẩm không có chức năng định vị hay gọi video call,không như quảng cáo sản phẩm không có chức năng định vị hay gọi video call,2,negative,negative
19080372,Bình thường,Bàn phím cao ko phù hợp với tay.,bàn phím cao không phù hợp với tay,3,neutral,positive
2473259,Cực kì hài lòng,"Tiki đóng gói cực chắc chắn. Hộp đầy đủ phụ kiện, mới tinh. Headphones chụp tai nên cách âm tốt, đeo lâu ko có cảm giác đau tai. Chất âm thì hài lòng so với giá thành.",tiki đóng gói cực chắc chắn hộp đầy đủ phụ kiện mới tinh headphones chụp tai nên cách âm tốt đeo lâu không có cảm giác đau tai chất âm thì hài lòng so với giá thành,5,positive,positive
19722317,Cực kì hài lòng,Tiki xác nhận đơn và giao hàng nhanh.,tiki xác nhận đơn và giao hàng nhanh,5,positive,positive
13004873,Hài lòng,"máy đẹp, màu đẹp, nhưng mau hết pin",máy đẹp màu đẹp nhưng mau hết pin,4,positive,positive
11644860,Cực kì hài lòng,"Sản phẩm phù hợp để theo dõi giờ làm việc, chất lượng tương đối tốt, chính xác so với đồng hồ điện tử, lệch khoảng 15 giây thôi. 2 phần hơi nghiêng.",sản phẩm phù hợp để theo dõi giờ làm việc chất lượng tương đối tốt chính xác so với đồng hồ điện tử lệch khoảng 15 giây thôi 2 phần hơi nghiêng,5,positive,positive
12972512,Cực kì hài lòng,"Giao hàng nhanh chóng. 
Đóng gói cẩn thận. 
Nghe rõ âm thanh.",giao hàng nhanh chóng đóng gói cẩn thận nghe rõ âm thanh,5,positive,positive
17981319,Rất không hài lòng,"Yeu cau hoan tien, vi anh sp dang ten tiki mau trang khi giao lai mau den",yeu cau hoan tien vi anh sản phẩm dang ten tiki mau trang khi giao lai mau den,1,negative,negative
11623477,Cực kì hài lòng,"Shop phục vụ tốt, đống gói rất cẩn thận về vấn đề này tôi đánh giá 5 sao. Còn sản phẩm không được tốt kết nối kém định vị sai phần mềm thường xuyên mất kết nối, app quảng cáo quá nhiều và phải mua quảng cáo. Những vấn đề này ko phải lổi của shop.",cửa hàng phục vụ tốt đống gói rất cẩn thận về vấn đề này tôi đánh giá 5 sao còn sản phẩm không được tốt kết nối kém định vị sai phần mềm thường xuyên mất kết nối app quảng cáo quá nhiều và phải mua quảng cáo những vấn đề này không phải lổi của shop,5,positive,positive
11084042,Rất không hài lòng,"Chuột dùng một thời gian ngắn bị vô số lỗi, từ double click, nhảy loạn khi click, chuột không ăn, đủ cả. Nói chung là không nên mua !!",chuột dùng một thời gian ngắn bị vô số lỗi từ double click nhảy loạn khi click chuột không ăn đủ cả nói chung là không nên mua,1,negative,negative
19424835,Hài lòng,dây hơi nhỏ so với tưởng tượng,dây hơi nhỏ so với tưởng tượng,4,positive,positive
17537862,Cực kì hài lòng,Đồng hồ đẹp. Ưng ý ghê. Mặt đồng hồ 40mm và dùng với dây 20 mm dể để phối dây. Kết nối với iPhone khá ổn.,đồng hồ đẹp ưng ý ghê mặt đồng hồ 40mm và dùng với dây 20 mm dể để phối dây kết nối với iphone khá ổn,5,positive,positive
19583761,Rất không hài lòng,"mic bị lỗi, lỡ quăng mất hộp nên ko return được",mic bị lỗi lỡ quăng mất hộp nên không return được,1,negative,negative
4934592,Cực kì hài lòng,Đường nét tinh xảo. Chuẩn dareu.,đường nét tinh xảo chuẩn dareu,5,positive,positive
18995432,Cực kì hài lòng,"Âm thanh tốt, nghe nhạc ổn",âm thanh tốt nghe nhạc ổn,5,positive,positive
19429343,Cực kì hài lòng,Máy hết pin phải kích sạc lại từ đầu có lẽ do tồn kho quá lâu. Mọi thứ đều ổn so với giá. Mn nên mua cho người già và học sinh với cấu hình giới hạn. Tiki thì luôn😁😋🤣🥰bán hàng chuẩn hơn.,máy hết pin phải kích sạc lại từ đầu có lẽ do tồn kho quá lâu mọi thứ đều ổn so với giá mọi người nên mua cho người già và học sinh với cấu hình giới hạn tiki thì luôn beaming_face_with_smiling_eyes face_savoring_food rolling_on_the_floor_laughing smiling_face_with_hearts bán hàng chuẩn hơn,5,positive,positive
10896116,Cực kì hài lòng,sản phẩm rất cứng cáp dùng cho điện thoại ok. máy tính bảng thì hơi nhỏ,sản phẩm rất cứng cáp dùng cho điện thoại ok máy tính bảng thì hơi nhỏ,5,positive,positive
5478360,Hài lòng,"chuột giống trong hình . đèn lép ok.  
NHỮNG MỚI MUA DÙNG ĐƯỢC CÓ 1 THÁNG. CHUỘT ĐÃ BẮT ĐẦU HƯ  . DO RẺ NÊN BIẾT CHẮC SẼ HƯ SỚM MÀ KHÔNG NGỜ DÙNG CÓ 1 THÁNG ĐÃ HƯ. => ĐỪNG NÊN MUA",chuột giống trong hình đèn lép ok những mới mua dùng được có 1 tháng chuột đã bắt đầu hư do rẻ nên biết chắc sẽ hư sớm mà không ngờ dùng có 1 tháng đã hư đừng nên mua,4,positive,positive
10853492,Cực kì hài lòng,"Đang có khuyến mãi nên giá ổn, độ hoàn thiện tốt trong tầm giá, đối thủ xứng tầm của EarPods.",đang có khuyến mãi nên giá ổn độ hoàn thiện tốt trong tầm giá đối thủ xứng tầm của earpods,5,positive,positive
12182361,Hài lòng,"Cảm nhận ban đầu sài chuột ổn. Tuy nhiên chuột sài thấy nóng rõ rêt, cảm giác hơi khó chịu khi cầm luôn ý. Không biết có phải là chuột mình bị lỗi không :( Chứ mình dũng những con chuột LED RGB khác chưa bị thấy nóng bao giờ.",cảm nhận ban đầu xài chuột ổn tuy nhiên chuột xài thấy nóng rõ rêt cảm giác hơi khó chịu khi cầm luôn ý không biết có phải là chuột mình bị lỗi không tiêu cực chứ mình dũng những con chuột led rgb khác chưa bị thấy nóng bao giờ,4,positive,positive
6561683,Bình thường,"Sử dụng thử 10 phút , tự dưng 1 bên không phát ra tiếng nữa, tưởng hư tính cuộn lại đổi, sau đó xoay xoay cái đầu nhựa thì nghe thấy tiếng trở lại. Mới nghe thử 1 lần vậy đó. Sau nữa thì mình chưa biết có bền hay kg! Tks!",sử dụng thử 10 phút tự dưng 1 bên không phát ra tiếng nữa tưởng hư tính cuộn lại đổi sau đó xoay xoay cái đầu nhựa thì nghe thấy tiếng trở lại mới nghe thử 1 lần vậy đó sau nữa thì mình chưa biết có bền hay kg tks,3,neutral,positive
15318396,Cực kì hài lòng,Không nghĩ là với mức giá này mà có được chiếc tai nghe chất lượng vậy. Ai có ý định mua tai phone giá rẻ mà âm thanh chất lượng thì nên chọn chiếc này. giá rẻ nhưng chất lượng không rẻ. Rất đáng tiền,không nghĩ là với mức giá này mà có được chiếc tai nghe chất lượng vậy ai có ý định mua tai phone giá rẻ mà âm thanh chất lượng thì nên chọn chiếc này giá rẻ nhưng chất lượng không rẻ rất đáng tiền,5,positive,positive
19726709,Cực kì hài lòng,"Tưởng mua về xài chơi ai dè dùng hoài không hư
Không hư làm sao mua cái mới",tưởng mua về xài chơi ai dè dùng hoài không hư không hư làm sao mua cái mới,5,positive,positive
17368643,Cực kì hài lòng,"Cực kì hài lòng tai nghe xịn, đẹp, nghe tốt. giá hợp lý. shop nhiệt tình. đóng gói gọn gàng. giao hàng nhanh, tuyệt vời..!",cực kì hài lòng tai nghe xịn đẹp nghe tốt giá hợp lý cửa hàng nhiệt tình đóng gói gọn gàng giao hàng nhanh tuyệt vời,5,positive,positive
18741756,Rất không hài lòng,"Mấy kg sử dụng được, kg bao giờ mua đồ điện tử nữa",mấy không sử dụng được không bao giờ mua đồ điện tử nữa,1,negative,negative
17815633,Rất không hài lòng,"Hàng về đến tay đã nât bấy nát bươm, làm ăn thế thì thôi nghỉ đi",hàng về đến tay đã nât bấy nát bươm làm ăn thế thì thôi nghỉ đi,1,negative,negative
19649988,Cực kì hài lòng,Nguyên hộp sp mới nên không có gì để nói 10đ,nguyên hộp sản phẩm mới nên không có gì để nói 10đ,5,positive,positive
17109020,Cực kì hài lòng,"Rất tốt vừa với túi tiền người có thu nhập thấp, bỏ túi gọn nhẹ, màu xanh dương y như hình đăng ký giao hàng trước hẹn một ngày.Sẽ giới thiệu đến các bạn có nhu cầu.Cho 5* luôn",rất tốt vừa với túi tiền người có thu nhập thấp bỏ túi gọn nhẹ màu xanh dương y như hình đăng ký giao hàng trước hẹn một ngày sẽ giới thiệu đến các bạn có nhu cầu cho 5 luôn,5,positive,positive
18200125,Bình thường,"Tiki giao hàng nhanh. 
Âm thanh ổn so với mức giá.
Dây bọc vải gia công chưa kĩ, mình dùng khoảng 2 ngày vải bọc bị rách không nhét được dây vào.
Nói chung tạm ổn so với tầm giá.",tiki giao hàng nhanh âm thanh ổn so với mức giá dây bọc vải gia công chưa kĩ mình dùng khoảng 2 ngày vải bọc bị rách không nhét được dây vào nói chung tạm ổn so với tầm giá,3,neutral,positive
19413047,Cực kì hài lòng,"Bàn phím đẹp, có thể điều chỉnh âm thanh bằng nút vặn, bàn phím giả cơ nhưng âm thanh rất êm, giao hàng nhanh chóng.",bàn phím đẹp có thể điều chỉnh âm thanh bằng nút vặn bàn phím giả cơ nhưng âm thanh rất êm giao hàng nhanh chóng,5,positive,positive
18855755,Bình thường,Dây chống rối hay đứt. Không được bền,dây chống rối hay đứt không được bền,3,neutral,positive
6269670,Cực kì hài lòng,"sản phẩm phải nói là quá tuyệt vời, giao trước hai ngày, nghe rất là to và rõ nhe mọi người, dây rất là cứng cáp, màu sắc và mẫu mã rất là đẹp, giao hàng rất là lịch sự. giới thiệu cho người nhà mua nữa mà hết hàng rồi. cho 5 sao rất xứng đáng.",sản phẩm phải nói là quá tuyệt vời giao trước hai ngày nghe rất là to và rõ nhe mọi người dây rất là cứng cáp màu sắc và mẫu mã rất là đẹp giao hàng rất là lịch sự giới thiệu cho người nhà mua nữa mà hết hàng rồi cho 5 sao rất xứng đáng,5,positive,positive
3007772,Bàn phím không sáng đèn,"Bàn phím của mình mua về lúc đầu có đèn sáng, nhưng được vài ngày thì tắt hẳn không còn đèn gì hết?",bàn phím của mình mua về lúc đầu có đèn sáng nhưng được vài ngày thì tắt hẳn không còn đèn gì hết,3,neutral,positive
5012794,Bình thường,"vừa nhận được hàng, mở ra thì bên trong đúng chất chỉ là một cái hộp đựng cái tai nghe, mấy cái phụ tùng phụ và tờ bảo hành. Mình có cảm giác như đây là sản phẩm đã được mở ra rồi. Ngoài ra hộp còn rất dơ. 
Có cái còn dui hơn là có cái seal ngay đít hộp mà đầu thì không có. Ủa vậy cái seal để làm gì trong khi đầu kia mở ra được :D ?????",vừa nhận được hàng mở ra thì bên trong đúng chất chỉ là một cái hộp đựng cái tai nghe mấy cái phụ tùng phụ và tờ bảo hành mình có cảm giác như đây là sản phẩm đã được mở ra rồi ngoài ra hộp còn rất dơ có cái còn dui hơn là có cái seal ngay đít hộp mà đầu thì không có ủa vậy cái seal để làm gì trong khi đầu kia mở ra được d,3,neutral,positive
8948379,Cực kì hài lòng,"đẹp, cứng cáp, hàng chất lượng, giao nhanh, đóng gói đẹp lém",đẹp cứng cáp hàng chất lượng giao nhanh đóng gói đẹp lém,5,positive,positive
5048779,Cực kì hài lòng,Có cả deive chỉnh macro .chuột đẹp vừa tay rat ưng ý,có cả deive chỉnh macro chuột đẹp vừa tay rat ưng ý,5,positive,positive
19574628,Hài lòng,"hàng giao ko giống với hình mô tả, báo tiki và đã đc đổi lại đúng như mô tả, 5* cho chất lượng phục vụ của tiki",hàng giao không giống với hình mô tả báo tiki và đã được đổi lại đúng như mô tả 5 cho chất lượng phục vụ của tiki,4,positive,positive
19820039,Cực kì hài lòng,Tuyệt vời phiếu bảo hành đầy đủ,tuyệt vời phiếu bảo hành đầy đủ,5,positive,positive
19569397,Cực kì hài lòng,Phu hợp với yêu cầu của mình giá cả hợp lý,phu hợp với yêu cầu của mình giá cả hợp lý,5,positive,positive
16139223,Cực kì hài lòng,"Thật tuyệt vời vì sản phẩm không chỉ là phương tiện hữu ích, mà còn là người bạn đồng hành thông minh; ngoài ra thiết kế mỏng,rất đẹp.",thật tuyệt vời vì sản phẩm không chỉ là phương tiện hữu ích mà còn là người bạn đồng hành thông minh ngoài ra thiết kế mỏng rất đẹp,5,positive,positive
14333716,Không hài lòng,"hàng y như quảng cáo, lần sau mình ủng hộ tiếp",hàng y như quảng cáo lần sau mình ủng hộ tiếp,2,negative,negative
18704321,Cực kì hài lòng,G,g,5,positive,positive
9823590,Cực kì hài lòng,Là lần thứ 3 mua hàng bên shop rồi và lần nào cũng rất ưng ý từ chất lượng sản phẩm(giống như mô tả)đến cách hỗ trợ và CSKH nhiệt tình.hi vọng shop giữ mãi đc phong độ này.10*,là lần thứ 3 mua hàng bên cửa hàng rồi và lần nào cũng rất ưng ý từ chất lượng sản phẩm giống như mô tả đến cách hỗ trợ và cskh nhiệt tình hi vọng cửa hàng giữ mãi được phong độ này 10,5,positive,positive
16772936,Cực kì hài lòng,Sản phẩm giao nhanh. Đúng với miêu tả. Đóng gói kỹ lưỡng. Sẽ ủng hộ shop. cảm ơn shop vì sự đúng hẹn!,sản phẩm giao nhanh đúng với miêu tả đóng gói kỹ lưỡng sẽ ủng hộ shop cảm ơn cửa hàng vì sự đúng hẹn,5,positive,positive
18649620,Cực kì hài lòng,Bọc kĩ và đúng như trên shop còn chất lượng phải thử đã,bọc kĩ và đúng như trên cửa hàng còn chất lượng phải thử đã,5,positive,positive
13894244,Hài lòng,"Về chất lượng thì không có gì để bàn nhiều tầm ~300k thì con này ok, với người dùng qua nhiều bàn phím cơ như mình rồi thì không có gì để lăn tăn.

Tuy nhiên vẫn có điểm trừ rất lớn là cái đế bàn phím rất cao so với nhiều loại bàn phím khác trên thị trường, dẫn đến tay bạn nào nhỏ sẽ cần 1 miếng kê tay nếu không sẽ gõ với tay rất khó chịu

Thêm nữa, đối với người lần đầu trải nghiệm phím cơ thì mình khuyến khích nên tìm loại giá cao hơn 1 chút, tầm 500k đổ lên để trải nghiệm lần đầu được tốt hơn",về chất lượng thì không có gì để bàn nhiều tầm 300k thì con này ok với người dùng qua nhiều bàn phím cơ như mình rồi thì không có gì để lăn tăn tuy nhiên vẫn có điểm trừ rất lớn là cái đế bàn phím rất cao so với nhiều loại bàn phím khác trên thị trường dẫn đến tay bạn nào nhỏ sẽ cần 1 miếng kê tay nếu không sẽ gõ với tay rất khó chịu thêm nữa đối với người lần đầu trải nghiệm phím cơ thì mình khuyến khích nên tìm loại giá cao hơn 1 chút tầm 500k đổ lên để trải nghiệm lần đầu được tốt hơn,4,positive,positive
19642172,Cực kì hài lòng,"Chất lượng tuyệt vời, giá tốt",chất lượng tuyệt vời giá tốt,5,positive,positive
4248209,Ổn trong tầm giá chứ không quá tốt,"1.Đóng gói kỹ lưỡng, giao hàng siêu nhanh
2. Ngoại hình vừa tay, theo form to, không quá hầm hố, đẹp tinh tế
3. Tuy nhiên nút click chuột có hành trình ngắn khiến người dùng khó cảm nhận, 2 nút bên hông cũng lỏng lẽo khó bấm và cảm nhận
--> Nhìn chung so với tiêu chí của một con chuột gaming thì nó tầm 3* thôi, nhưng vốn dĩ nó thuộc phân cấp giá rẻ nên 4* là hoàn toàn xứng đáng",1 đóng gói kỹ lưỡng giao hàng siêu nhanh 2 ngoại hình vừa tay theo form to không quá hầm hố đẹp tinh tế 3 tuy nhiên nút click chuột có hành trình ngắn khiến người dùng khó cảm nhận 2 nút bên hông cũng lỏng lẽo khó bấm và cảm nhận nhìn chung so với tiêu chí của một con chuột gaming thì nó tầm 3 thôi nhưng vốn dĩ nó thuộc phân cấp giá rẻ nên 4 là hoàn toàn xứng đáng,4,positive,positive
14534935,Cực kì hài lòng,"Mua lần 02.
Đuôi tai nghe dùng cho Galaxy S10 được luôn nha.
Phụ kiện kèm theo đầy đủ.
Sáng đặt, chiều giao luôn (nội thành tpHCM)",mua lần 02 đuôi tai nghe dùng cho galaxy s10 được luôn nha phụ kiện kèm theo đầy đủ sáng đặt chiều giao luôn nội thành tphcm,5,positive,positive
18052947,Bình thường,"Hành trình phím quá khích với nhau làm cho cảm giác rõ không dễ suôn tay, 1 option hoà toàn hợp lý với tầm giá.",hành trình phím quá khích với nhau làm cho cảm giác rõ không dễ suôn tay 1 option hòa toàn hợp lý với tầm giá,3,neutral,positive
19697016,Hài lòng,"Dùng thời gian ngắn đã hư,",dùng thời gian ngắn đã hư,4,positive,positive
