id,title,content,processed_content,rating,sentiment_3_cls,sentiment_2_cls
16897889,Hài lòng,Tạm,tạm,4,positive,positive
17662183,Rất không hài lòng,"Nhận hàng về nhưng cắm chuột vào thì ko dùng được, con trò chuột nhảy tưng tưng trong khi mình test câc con chuột khác ở nhà thì vẫn bình thường. Yêu cầu tiki đổi hàng khác giúp",nhận hàng về nhưng cắm chuột vào thì không dùng được con trò chuột nhảy tưng tưng trong khi mình test câc con chuột khác ở nhà thì vẫn bình thường yêu cầu tiki đổi hàng khác giúp,1,negative,negative
19720750,Hài lòng,"Chỉ sử dụng được cho Samsung, ko dùng cho realme được",chỉ sử dụng được cho samsung không dùng cho realme được,4,positive,positive
15919264,Không hài lòng,Bàn phím không nảy như mong đợi :(,bàn phím không nảy như mong đợi tiêu cực,2,negative,negative
11774890,Hài lòng,"SHOP HƯỚNG DẪN ĐK VÀ ĐĂNG NHẬP, HIỆN KHÔNG CHẮC ĐC THIẾT BỊ, DO BÁO MÃ SỐ KHÔNG CHÍNH XÁC. ***",cửa hàng hướng dẫn được và đăng nhập hiện không chắc được thiết bị do báo mã số không chính xác,4,positive,positive
16358191,Cực kì hài lòng,"tại nghe rõ ràng, âm thanh và mic ổn. màu đẹp. mỗi tội do tai mình nhỏ nên cứ hay bị tuột ra, ko chắc.",tại nghe rõ ràng âm thanh và mic ổn màu đẹp mỗi tội do tai mình nhỏ nên cứ hay bị tuột ra không chắc,5,positive,positive
9919964,Cực kì hài lòng,"Quá được luôn ae 
rẻ nhưng mà pro thực sự 
giao nhanh âm thanh đập chuẩn vclll
shop còn gửi cho 1 cái đệm cho người tai bé nên kh lo 
em kh bao giờ nhận xét hàng nhưng lần này quá ưng luôn",quá được luôn anh em rẻ nhưng mà pro thực sự giao nhanh âm thanh đập chuẩn vclll cửa hàng còn gửi cho 1 cái đệm cho người tai bé nên không lo em không bao giờ nhận xét hàng nhưng lần này quá ưng luôn,5,positive,positive
4146964,Bình thường,tại nghe nài nghe nhạc thì hay nhưng chơi game thì nghe nó không hay,tại nghe nài nghe nhạc thì hay nhưng chơi game thì nghe nó không hay,3,neutral,positive
17286722,Cực kì hài lòng,hàng đẹp đóng gói cẩn thận.rất hài lòng,hàng đẹp đóng gói cẩn thận rất hài lòng,5,positive,positive
2754862,đóng gói tốt nhưng nhân viên giao hàng thì rất tệ,sản phẩm thì khỏi fai bàn rồi nhưng mà khi bk NV giao hàng của tiki là 1 th bất hảo trong khu vực vs lời lẽ thì thiếu lịch sự có thái độ thách thức khách hàng thì thật thất vọng tiki lại ko có chính sách đánh giá NV giao hàng giống như lazada nên cho 3 sao và chắc sẽ ko mua hàng qua tiki n  :^,sản phẩm thì khỏi fai bàn rồi nhưng mà khi bk nhân viên giao hàng của tiki là 1 th bất hảo trong khu vực với lời lẽ thì thiếu lịch sự có thái độ thách thức khách hàng thì thật thất vọng tiki lại không có chính sách đánh giá nhân viên giao hàng giống như lazada nên cho 3 sao và chắc sẽ không mua hàng qua tiki n,5,positive,positive
16810228,Hài lòng,"Dùng ổn trong tầm giá này, cảm giác gõ không được như em Cherry switch mà mình đang dùng, bàn phím cũng nhẹ hơn. Độ bền thì đến giờ thấy cũng Ok.",dùng ổn trong tầm giá này cảm giác gõ không được như em cherry switch mà mình đang dùng bàn phím cũng nhẹ hơn độ bền thì đến giờ thấy cũng ok,4,positive,positive
18111229,Cực kì hài lòng,Sản phẩm tuyệt vời,sản phẩm tuyệt vời,5,positive,positive
15293545,Rất không hài lòng,"Đối với những ai có ý định mua con này thì khuyên thật nên bỏ đi . Ryzen 3 + ổ cứng HDD mà đi cài win 11 chạy chậm như con rùa bò , mình phải ra tiệm gắn thêm một ổ SSD để chạy hệ điều hành, sau đó mất tong cái win 11 , phải thuê người cài lại win 10 , rồi lại lỗi pass , mua về mà giờ đăng nhập không được. Từ ngày mua nó về vẫn chưa ngày nào xài cho ra hồn . Mà chưa kể khi sử dụng quạt nó chạy còn kêu to hơn máy quạt ngoài nữa . Thật là thảm hoạ .",đối với những ai có ý định mua con này thì khuyên thật nên bỏ đi ryzen 3 ổ cứng hdd mà đi cài win 11 chạy chậm như con rùa bò mình phải ra tiệm gắn thêm một ổ ssd để chạy hệ điều hành sau đó mất tong cái win 11 phải thuê người cài lại win 10 rồi lại lỗi pass mua về mà giờ đăng nhập không được từ ngày mua nó về vẫn chưa ngày nào xài cho ra hồn mà chưa kể khi sử dụng quạt nó chạy còn kêu to hơn máy quạt ngoài nữa thật là thảm họa,1,negative,negative
19210932,Cực kì hài lòng,Shop support tốt,cửa hàng support tốt,5,positive,positive
10510463,Cực kì hài lòng,"Bàn phím nguyên seal, đã test các chức năng ok, ngon trong tầm giá!",bàn phím nguyên seal đã test các chức năng ok ngon trong tầm giá,5,positive,positive
19452447,Hài lòng,"Âm thanh ổn, tuy nhiên bao bì đóng gói hơi bị sơ sài, với tầm giá này mình mong muốn khâu đóng gói cần sự chỉn chu hơn. Do mua giùm mà không hỏi kĩ nên là quên mất vấn đề tai nghe dạng in-ear🥲🥲🥲, sếp mình không thích loại in-ear lắm",âm thanh ổn tuy nhiên bao bì đóng gói hơi bị sơ sài với tầm giá này mình mong muốn khâu đóng gói cần sự chỉn chu hơn do mua giùm mà không hỏi kĩ nên là quên mất vấn đề tai nghe dạng in ear smiling_face_with_tear smiling_face_with_tear smiling_face_with_tear sếp mình không thích loại in ear lắm,4,positive,positive
19725449,Rất không hài lòng,"Dây cat6 bấm sẵn từ nhà máy mà tốc độ và độ ổn định còn thua cả dây cat5e tự bấm nữa. Gói 300mgb mà chạy đc có hơn 100mgb trong khi dây tự bấm lên đc 290mgb. Mua về để chia wifi chạy camera để cho tín hiệu ổn định mà mất kết nối liên tục. Lại phải cắm lại dây cũ, chán, phí tiền.",dây cat6 bấm sẵn từ nhà máy mà tốc độ và độ ổn định còn thua cả dây cat5e tự bấm nữa gói 300mgb mà chạy được có hơn 100mgb trong khi dây tự bấm lên được 290mgb mua về để chia wifi chạy camera để cho tín hiệu ổn định mà mất kết nối liên tục lại phải cắm lại dây cũ chán phí tiền,1,negative,negative
19280579,Hài lòng,"Máy đẹp, tuy nhiên nhận được củ sạch 7,5 w thay vì 15 w như giới thiệu. Xin được đổi củ sạc",máy đẹp tuy nhiên nhận được củ sạch 7 5 w thay vì 15 w như giới thiệu xin được đổi củ sạc,4,positive,positive
19549465,Cực kì hài lòng,"Chuột cầm chắc tay, RGB đẹp mắt... nói chung không có gì phải chê, mỗi tội phím click kêu như mấy con chuột khác, mình thích nó không có tiếng hơn.",chuột cầm chắc tay rgb đẹp mắt nói chung không có gì phải chê mỗi tội phím click kêu như mấy con chuột khác mình thích nó không có tiếng hơn,5,positive,positive
18839145,Hài lòng,Ko giống ảnh lắm,không giống ảnh lắm,4,positive,positive
18732214,Cực kì hài lòng,Dùng ok vừa giá tiền,dùng ok vừa giá tiền,5,positive,positive
16646997,Cực kì hài lòng,Bị nhầm màu nhưng shop rất nhiệt tình và trách nhiệm.sản phẩm khá ưng.,bị nhầm màu nhưng cửa hàng rất nhiệt tình và trách nhiệm sản phẩm khá ưng,5,positive,positive
19756581,Cực kì hài lòng,Tốt,tốt,5,positive,positive
15445832,Cực kì hài lòng,"sản phẩm đầm tay. click hơi ồn .ko thích hợp đối vs những ae thích sự nhẹ nhàng
mua giá 300k khá là oke trong tầm giá",sản phẩm đầm tay click hơi ồn ko thích hợp đối với những anh em thích sự nhẹ nhàng mua giá 300k khá là ok trong tầm giá,5,positive,positive
16372767,Cực kì hài lòng,"shop giao hàng rất nhanh, nhận hàng m còn bỡ ngỡ chưa biết cách sử dụng shop gửi luôn video hướng dãn kết nối rất nhiệt tình vui vẻ. Lần đầu mua hàng qua mạng mà gặp được shop nhiệt tình như này. Đh m thấy cũng dễ sd, có định vị khá chính xác. Cho con đeo rất ok",cửa hàng giao hàng rất nhanh nhận hàng mình còn bỡ ngỡ chưa biết cách sử dụng cửa hàng gửi luôn video hướng dãn kết nối rất nhiệt tình vui vẻ lần đầu mua hàng qua mạng mà gặp được cửa hàng nhiệt tình như này đh mình thấy cũng dễ sd có định vị khá chính xác cho con đeo rất ok,5,positive,positive
2950490,Nên thử mua,"Đóng gói đẹp chắc, có hộp dù giá rẻ, dần dài kh biết chất lượng có tệ đi hay kh, nhưng hiện tại chất lượng âm thanh tốt ( Relab có review ), nút tăng giảm dạng nút thì hay hơn, có nút ghi âm, có silicon dự phòng xịn xò vl",đóng gói đẹp chắc có hộp dù giá rẻ dần dài không biết chất lượng có tệ đi hay kh nhưng hiện tại chất lượng âm thanh tốt relab có review nút tăng giảm dạng nút thì hay hơn có nút ghi âm có silicon dự phòng xịn xò vl,5,positive,positive
2858939,Qua tệ,"Ko hiểu gủi hàng kiểu gì , chí co bàn phím với miếng lót chuột , trong khi đặt chuột ko thấy đâu , chơi bằng gì vậy shop",không hiểu gủi hàng kiểu gì chí co bàn phím với miếng lót chuột trong khi đặt chuột không thấy đâu chơi bằng gì vậy cửa hàng,1,negative,negative
2925849,Tốt,"Lần đầu mua hàng trên mạng, mà thấy sản phẩm giá hơi rẻ nên cũng không tin tưởng lắm mà chất lượng thật bất ngờ, giao trước 2 ngày, nghe khá tốt không tai nào bị hư hỏng hay không nghe được, nghe nhạc 8D cũng khá tốt, khuyên mọi người nên mua ☺️☺️☺️",lần đầu mua hàng trên mạng mà thấy sản phẩm giá hơi rẻ nên cũng không tin tưởng lắm mà chất lượng thật bất ngờ giao trước 2 ngày nghe khá tốt không tai nào bị hư hỏng hay không nghe được nghe nhạc 8d cũng khá tốt khuyên mọi người nên mua smiling_face smiling_face smiling_face,5,positive,positive
9653692,Cực kì hài lòng,sản phẩm chất lượng đúng như quảng cáo,sản phẩm chất lượng đúng như quảng cáo,5,positive,positive
19759336,Cực kì hài lòng,ok,ok,5,positive,positive
3870074,Rất không hài lòng,tôi vừa nhận dc hàng sáng nay .tôi không hài lòng vì đồng hồ ko có tiếng việt . + bị trầy xước . ko có fb . bin bị phồng . . lm ăn ko uy tín,tôi vừa nhận được hàng sáng nay tôi không hài lòng vì đồng hồ không có tiếng việt bị trầy xước không có facebook bin bị phồng làm ăn không uy tín,1,negative,negative
15404742,Cực kì hài lòng,"Hàng chuẩn mới nguyên seal, đã kích hoạt bảo hành trước khoảng 10 ngày. Máy gọn nhẹ, màn không quá nét, chậm nhưng đủ dùng lướt web, xem phim, pin không quá trâu, nhìn chung ngon trong tầm giá!!!
Tiki giao cực nhanh, đóng gói cẩn thận, 5 sao.",hàng chuẩn mới nguyên seal đã kích hoạt bảo hành trước khoảng 10 ngày máy gọn nhẹ màn không quá nét chậm nhưng đủ dùng lướt web xem phim pin không quá trâu nhìn chung ngon trong tầm giá tiki giao cực nhanh đóng gói cẩn thận 5 sao,5,positive,positive
17773722,Cực kì hài lòng,"Chuột nhẹ, lướt rất mượt",chuột nhẹ lướt rất mượt,5,positive,positive
17288792,Cực kì hài lòng,Máy pin dùng tương đối lâu. Dùng cài app cho bé học rất tiện,máy pin dùng tương đối lâu dùng cài app cho bé học rất tiện,5,positive,positive
19586717,Cực kì hài lòng,okeee,okeee,5,positive,positive
13310514,Cực kì hài lòng,rất ok,rất ok,5,positive,positive
6062835,Sản phẩm lỗi,"Tôi đang sử dụng tại quận 7, tp. hcm. Mạng mobiphone nhận tín hiệu 4G. Nhưng bên nhận cuộc gọi phản hồi nghe quá nhỏ. âm lượng không ổn định, lúc nghe được, lúc không nghe được, bật loa ngoài cũng nghe rất nhỏ. Màn hình thì chớp nháy. Kiểu như hàng kém chất lượng. Đề nghị thu hồi sản phẩm này",tôi đang sử dụng tại quận 7 tp hcm mạng mobiphone nhận tín hiệu 4g nhưng bên nhận cuộc gọi phản hồi nghe quá nhỏ âm lượng không ổn định lúc nghe được lúc không nghe được bật loa ngoài cũng nghe rất nhỏ màn hình thì chớp nháy kiểu như hàng kém chất lượng đề nghị thu hồi sản phẩm này,1,negative,negative
17591784,Cực kì hài lòng,"loa lớn pin tốt. ngon cho người già sài nha mọi người. chát amazon má mình ở VN sài á, tắt quảng cáo dùm.",loa lớn pin tốt ngon cho người già xài nha mọi người chát amazon má mình ở việt nam xài á tắt quảng cáo dùm,5,positive,positive
14333998,Cực kì hài lòng,"Hàng này minh dùng 3 con A4tech y như vầy rồi. Rất bền. Đặc biệt cái app kèm theo rất hữu dụng khi cut, drop hình ảnh",hàng này minh dùng 3 con a4tech y như vầy rồi rất bền đặc biệt cái app kèm theo rất hữu dụng khi cut drop hình ảnh,5,positive,positive
9795592,Cực kì hài lòng,"Sản phẩm y hình, ban đầu sài ok , còn sau chưa biết",sản phẩm y hình ban đầu xài ok còn sau chưa biết,5,positive,positive
12174889,Bình thường,"Hàng chính hãng Ugreen, từ lúc đặt đến lúc ship hơi lâu.",hàng chính hãng ugreen từ lúc đặt đến lúc giao hàng hơi lâu,3,neutral,positive
18961316,Cực kì hài lòng,"Tai nghe đóng gói cẩn thận và có thiết kế chắc chắn, âm thanh tai nghe tốt, âm thanh micro tốt !!!",tai nghe đóng gói cẩn thận và có thiết kế chắc chắn âm thanh tai nghe tốt âm thanh micro tốt,5,positive,positive
1581366,RẤT TỐT,"Rất ưng ý về sản phẩm từ chất lượng, giá thành cho đến dịch vụ bảo hành ship hàng, nhân viên bảo hành kĩ thuật rất nhiệt tình và chu đáo, sẽ tiếp tục ủng hộ shop khi có nhu cầu mua Thiết bị mạng",rất ưng ý về sản phẩm từ chất lượng giá thành cho đến dịch vụ bảo hành giao hàng hàng nhân viên bảo hành kĩ thuật rất nhiệt tình và chu đáo sẽ tiếp tục ủng hộ cửa hàng khi có nhu cầu mua thiết bị mạng,5,positive,positive
6792865,Bình thường,"Giao không đúng mẫu sp và shop có để lại lời nhắn do hàng ko về kịp nên shop gửi cái khác. M để 3 sao vì không đúng sp m mua, mẫu khá to so với tay bé nhà m, n vẫn là màu xanh nên m ko gọi đổi hàng nữa, mới sac pin nên cũng chưa có nx về máy, sẽ gửi nx or gọi cho ss nếu coa vđề. Tks tiki",giao không đúng mẫu sản phẩm và cửa hàng có để lại lời nhắn do hàng không về kịp nên cửa hàng gửi cái khác mình để 3 sao vì không đúng sản phẩm mình mua mẫu khá to so với tay bé nhà m n vẫn là màu xanh nên mình không gọi đổi hàng nữa mới sac pin nên cũng chưa có nx về máy sẽ gửi nx or gọi cho ss nếu coa vđề thanks tiki,3,neutral,positive
17408052,Cực kì hài lòng,Phê chữ ê kéo dàiiiiii,phê chữ ê kéo daìiiiii,5,positive,positive
16605713,Cực kì hài lòng,tốt,tốt,5,positive,positive
10653172,Rất không hài lòng,"bàn phim không phải loại type-C, không như quảng cáo",bàn phim không phải loại type c không như quảng cáo,1,negative,negative
19698346,Hài lòng,Hàng dùng tốt,hàng dùng tốt,4,positive,positive
18118678,Rất không hài lòng,"Nhân viên Tiki hỗ trợ nhiệt tình. Tuy nhiên, sản phẩm thiết kế còn nhiều lỗi, khoảng cách phím chỗ thưa chỗ dày, phím Ctrl và Shift bị dính nhau. Lần 1 mình yêu cầu đổi sản phẩm mới, sau khi nhận được sản phẩm mới thì vẫn lỗi như lần 1 và thêm 1 điểm trừ nữa cho lỗi phím bấm xuống nhưng lò xo không trả về lại mà nằm đè chết luôn. Mong các nhà bán trước khi bàn giao sản phẩm xin vui lòng kiểm tra chất lượng trước khi gửi. Trải nghiệm lần này quá chán. Haizzz",nhân viên tiki hỗ trợ nhiệt tình tuy nhiên sản phẩm thiết kế còn nhiều lỗi khoảng cách phím chỗ thưa chỗ dày phím ctrl và shift bị dính nhau lần 1 mình yêu cầu đổi sản phẩm mới sau khi nhận được sản phẩm mới thì vẫn lỗi như lần 1 và thêm 1 điểm trừ nữa cho lỗi phím bấm xuống nhưng lò xo không trả về lại mà nằm đè chết luôn mong các nhà bán trước khi bàn giao sản phẩm xin vui lòng kiểm tra chất lượng trước khi gửi trải nghiệm lần này quá chán haizzz,1,negative,negative
19090303,Cực kì hài lòng,"Sản phẩm có độ hoàn thiện tốt, đèn nền khá đều màu, không bị lỗ chỗ như các sp cùng giá khác. Giao hàng nhanh. 100đ cho shop",sản phẩm có độ hoàn thiện tốt đèn nền khá đều màu không bị lỗ chỗ như các sản phẩm cùng giá khác giao hàng nhanh 100đ cho cửa hàng,5,positive,positive
15124262,Cực kì hài lòng,"chuột rất giống hình nha, màu sắc chất liệu nhìn cứng cáp. cắm vô auto đổi màu..nói chung là rất vừa giá nha ae",chuột rất giống hình nha màu sắc chất liệu nhìn cứng cáp cắm vô auto đổi màu nói chung là rất vừa giá nha anh em,5,positive,positive
19559036,Cực kì hài lòng,"Âm thanh tốt, dễ sử dụng. Lần đầu sử dụng có chút hôi mùi nhựa, dùng khoảng 1-3 ngày là hết. Tiền rẻ, đồ ngon đó.",âm thanh tốt dễ sử dụng lần đầu sử dụng có chút hôi mùi nhựa dùng khoảng 1 3 ngày là hết tiền rẻ đồ ngon đó,5,positive,positive
19311305,Hài lòng,đáng giá 1 sao cho khâu bảo hành sửa chữa . mua 1 tháng bị loa rè. gửi sửa. báo ko sửa đc. khuyên mọi người nên tìm shop nào uy tín có khả năng sửa chữa thay thế linh kiện mà mua.,đáng giá 1 sao cho khâu bảo hành sửa chữa mua 1 tháng bị loa rè gửi sửa báo không sửa đc khuyên mọi người nên tìm cửa hàng nào uy tín có khả năng sửa chữa thay thế linh kiện mà mua,4,positive,positive
17378024,Cực kì hài lòng,"Lần đầu tiên xài bàn phím cơ, gõ nghe sướng tại. Cảm ơn tiki và nhà bán sản phẩm",lần đầu tiên xài bàn phím cơ gõ nghe sướng tại cảm ơn tiki và nhà bán sản phẩm,5,positive,positive
19724886,Cực kì hài lòng,Sản phẩm đúng với mô tả giáo hàng nhanh,sản phẩm đúng với mô tả giáo hàng nhanh,5,positive,positive
19687158,Cực kì hài lòng,Shop giao hàng nhanh đóng gói cẩn thận.Sản phẩm chất lượng 👍❤️,cửa hàng giao hàng nhanh đóng gói cẩn thận sản phẩm chất lượng thumbs_up red_heart,5,positive,positive
18821908,Cực kì hài lòng,Giao hàng nhanh thật mọi người … shop rep tin nhắn cũng nhanh nữa chứ,giao hàng nhanh thật mọi người cửa hàng trả lời tin nhắn cũng nhanh nữa chứ,5,positive,positive
5234645,Cực kì hài lòng,"Rất tốt. Cầm vừa tay, đẹp. Hình ảnh sẽ cung cấp sau",rất tốt cầm vừa tay đẹp hình ảnh sẽ cung cấp sau,5,positive,positive
19436587,Cực kì hài lòng,"Nghe tốt, mẫu đẹp, đóng gói chắc chắn, giao hàng nhanh",nghe tốt mẫu đẹp đóng gói chắc chắn giao hàng nhanh,5,positive,positive
10599373,Cực kì hài lòng,"Bàn phím tốt, cảm giác gõ oke, đèn led đẹp, giá tốt. Có điều màu sơn trên bàn phím hoàn thiện chưa tốt, đôi chỗ bị mất màu trông nham nhở",bàn phím tốt cảm giác gõ oke đèn led đẹp giá tốt có điều màu sơn trên bàn phím hoàn thiện chưa tốt đôi chỗ bị mất màu trông nham nhở,5,positive,positive
18440028,Hài lòng,Âm thanh ổn trong tầm giá,âm thanh ổn trong tầm giá,4,positive,positive
4595232,Rất không hài lòng,Không phải màu trắng mà là màu đen,không phải màu trắng mà là màu đen,1,negative,negative
12055002,Hài lòng,"Tai nghe có chút chút khả năng chống ồn thôi. Âm thanh tốt, không lỗi lầm gì. Cảm giác đeo thoải mái.",tai nghe có chút chút khả năng chống ồn thôi âm thanh tốt không lỗi lầm gì cảm giác đeo thoải mái,4,positive,positive
19735101,Cực kì hài lòng,"Pin ổn, đồng hồ nhỏ và vừa tay hơn so với các mẫu khác",pin ổn đồng hồ nhỏ và vừa tay hơn so với các mẫu khác,5,positive,positive
15495150,Cực kì hài lòng,"Sản phẩm ok, mọi thứ cần chờ đọi sử dụng xem thế nào, mua giá hơi mắc tý, nhưng thôi không sao, cần xem bảo hành và chăm sóc về sau thế nào",sản phẩm ok mọi thứ cần chờ đọi sử dụng xem thế nào mua giá hơi mắc tý nhưng thôi không sao cần xem bảo hành và chăm sóc về sau thế nào,5,positive,positive
17420336,Cực kì hài lòng,"Led bàn phím rất đẹp, gõ cũng sướng tai nữa",led bàn phím rất đẹp gõ cũng sướng tai nữa,5,positive,positive
19859981,Cực kì hài lòng,"Tiki: giao hàng nhanh, đầy đủ, nguyên vẹn.
5/5

Tai nghe: 
- Dùng tai nghe có dây đỡ phải kết nối và sạc. 
Mình không am hiểu lắm nên cứ mua Apple cho đồng bộ. 
- Nghe tiếng rõ, đều. 
- Gọi thoại ổn định, không bị đứt tiếng, ồn thì không lọc được vì loại này dòng thấp mà. 
- Âm lượng nhỏ hơn so với tai nghe khác mình đã dùng (samsung, lenovo, sony). 
- Đeo thời gian ngắn thì không sao, đeo hơn 30p là mình bắt đầu đau tai :( (có thể do nghe bé nên mình phải chỉnh mức âm lượng lên cao, lâu thì đau).  Uhm.... chắc mình sẽ tìm mua loại khác sau 😂
3.5/5",tiki giao hàng nhanh đầy đủ nguyên vẹn 55 tai nghe dùng tai nghe có dây đỡ phải kết nối và sạc mình không am hiểu lắm nên cứ mua apple cho đồng bộ nghe tiếng rõ đều gọi thoại ổn định không bị đứt tiếng ồn thì không lọc được vì loại này dòng thấp mà âm lượng nhỏ hơn so với tai nghe khác mình đã dùng samsung lenovo sony đeo thời gian ngắn thì không sao đeo hơn 30p là mình bắt đầu đau tai tiêu cực có thể do nghe bé nên mình phải chỉnh mức âm lượng lên cao lâu thì đau uhm chắc mình sẽ tìm mua loại khác sau tích cực 3 55,5,positive,positive
19859912,Rất không hài lòng,Hàng không nhận được máy tính cho windown lẫn macbook,hàng không nhận được máy tính cho windown lẫn macbook,1,negative,negative
14032540,Hài lòng,"Quá rẻ. Hoàn thiện tốt trong tầm giá, ở ngoài đẹp hơn trên hình nhiều, miếng nhôm bên trên cứng cáp, rất chắc chắn, chỉ tiếc cái là led cố định dưới mỗi phím, ko phải led rgb có thể chỉnh được màu. Hãng nên đổi kiểu in chữ mặt sau, nhìn như kiểu bị lem ko đc đẹp. Hóng ra bản 104 phím",quá rẻ hoàn thiện tốt trong tầm giá ở ngoài đẹp hơn trên hình nhiều miếng nhôm bên trên cứng cáp rất chắc chắn chỉ tiếc cái là led cố định dưới mỗi phím không phải led rgb có thể chỉnh được màu hãng nên đổi kiểu in chữ mặt sau nhìn như kiểu bị lem không được đẹp hóng ra bản 104 phím,4,positive,positive
16035703,Cực kì hài lòng,"Dùng rất ok, bấm phải dùng lực một chút, nhẹ quá không ăn nha. Chuột đổi màu liên tục nhìn đẹp lắm. Cực cho cái hộp, bảo vệ sp suốt một trận đường dài không ngại bản thân bị biến dạng.",dùng rất ok bấm phải dùng lực một chút nhẹ quá không ăn nha chuột đổi màu liên tục nhìn đẹp lắm cực cho cái hộp bảo vệ sản phẩm suốt một trận đường dài không ngại bản thân bị biến dạng,5,positive,positive
19839170,Cực kì hài lòng,Chất lượng không chỗ chê,chất lượng không chỗ chê,5,positive,positive
17655624,Cực kì hài lòng,laptop ok đẹp :),laptop ok đẹp tích cực,5,positive,positive
17039404,Cực kì hài lòng,"đồng hồ chính hãng, dùng rất thích. Pin lâu chế độ theo dõi sức khoẻ tốt. Lúc đầu mình lăn tăn giữa AW nhưng chọn garmin ko sai",đồng hồ chính hãng dùng rất thích pin lâu chế độ theo dõi sức khỏe tốt lúc đầu mình lăn tăn giữa aw nhưng chọn garmin không sai,5,positive,positive
5004210,Hài lòng,"Chuột có kích thước hơi lớn so với bình thường, mình cầm rất vừa tay và thoải mái.
Nhiều nút để chỉnh dpi. Có đèn báo dpi bên hông khá bắt mắt.

Chuột giữa bấm hơi cứng.
Đèn led chỉ có 1 màu xanh và ko có nhiều animation cũng như light sync như các dòng khác của Logitech.",chuột có kích thước hơi lớn so với bình thường mình cầm rất vừa tay và thoải mái nhiều nút để chỉnh dpi có đèn báo dpi bên hông khá bắt mắt chuột giữa bấm hơi cứng đèn led chỉ có 1 màu xanh và không có nhiều animation cũng như light sync như các dòng khác của logitech,4,positive,positive
17940654,Không hài lòng,Không thấy có đầu nhận tín hiệu 2.4GHz (receiver) trong sản phẩm,không thấy có đầu nhận tín hiệu 2 4ghz receiver trong sản phẩm,2,negative,negative
18617341,Cực kì hài lòng,"Rất hài lòng, âm thanh chuẩn !",rất hài lòng âm thanh chuẩn,5,positive,positive
17557431,Cực kì hài lòng,Sản phẩm như mô tả. Thấy cũng có cmt shop k nhiệt tình nhưng vs mình thì thấy shop nhiệt tình hỗ trợ người “lần đầu làm mẹ nên bỡ ngỡ” như mình lắm luôn. Đồng hồ dùng ok. Bé rất thích. Sau có tiền sẽ ủng hộ shop đồng hồ đắt hơn nữa 😍,sản phẩm như mô tả thấy cũng có comment cửa hàng không nhiệt tình nhưng với mình thì thấy cửa hàng nhiệt tình hỗ trợ người lần đầu làm mẹ nên bỡ ngỡ như mình lắm luôn đồng hồ dùng ok bé rất thích sau có tiền sẽ ủng hộ cửa hàng đồng hồ đắt hơn nữa tích cực,5,positive,positive
9805094,Rất không hài lòng,"đồng hồ cho tui không thèm,cục pin không xài được,đồ lường gạt",đồng hồ cho tui không thèm cục pin không xài được đồ lường gạt,1,negative,negative
19851620,Cực kì hài lòng,sử dụng cũng khá dễ dàng cho mấy bé,sử dụng cũng khá dễ dàng cho mấy bé,5,positive,positive
11644860,Cực kì hài lòng,"Sản phẩm phù hợp để theo dõi giờ làm việc, chất lượng tương đối tốt, chính xác so với đồng hồ điện tử, lệch khoảng 15 giây thôi. 2 phần hơi nghiêng.",sản phẩm phù hợp để theo dõi giờ làm việc chất lượng tương đối tốt chính xác so với đồng hồ điện tử lệch khoảng 15 giây thôi 2 phần hơi nghiêng,5,positive,positive
16035123,Cực kì hài lòng,ok,ok,5,positive,positive
19791808,Cực kì hài lòng,"Mình test máy thấy máy khá mượt, phù hợp với phụ huynh. Mỗi tội ship về hơi lâu xíu. Phải dùng thêm mới biết chất lượng oki khum.",mình test máy thấy máy khá mượt phù hợp với phụ huynh mỗi tội giao hàng về hơi lâu xíu phải dùng thêm mới biết chất lượng ok khum,5,positive,positive
14894932,Cực kì hài lòng,máy rất ok về mặc chất lượng nhưng nếu liện hệ đc shop hỗ trợ trước phần cài đặt + việt hoá các thứ xong thì gửi hàng đi thì trên cả tuyệt với ! vì phần chuyển đổi tiếng việt chuyên môn k cao làm hơi bị khó khăn và có thể sẽ rất cần đến thợ điện thoại làm cho thì nhanh hơn,máy rất ok về mặc chất lượng nhưng nếu liện hệ được cửa hàng hỗ trợ trước phần cài đặt việt hóa các thứ xong thì gửi hàng đi thì trên cả tuyệt với vì phần chuyển đổi tiếng việt chuyên môn không cao làm hơi bị khó khăn và có thể sẽ rất cần đến thợ điện thoại làm cho thì nhanh hơn,5,positive,positive
7108639,Cực kì hài lòng,"tai nghe nghe ok, chất lượng âm thanh tốt. Nhưng lỗi cái mình đặt màu trắng mà giao màu đen ??",tai nghe nghe ok chất lượng âm thanh tốt nhưng lỗi cái mình đặt màu trắng mà giao màu đen,5,positive,positive
19805838,Cực kì hài lòng,Điện thoại đẹp và ổn trong tầm giá .,điện thoại đẹp và ổn trong tầm giá,5,positive,positive
19726858,Cực kì hài lòng,2 năm mà vẫn dùng ổn,2 năm mà vẫn dùng ổn,5,positive,positive
12646525,Hài lòng,"Bàn phím gõ êm, tiếng không quá to. Tuy nhiên, thân bàn phím hơi bị cong nên khi đặt trên bàn, bàn phím không nằm thăng bằng mà có hơi bấp bênh. Lỗi này không biêt do bên vận chuyển hay lỗi thân bàn phím.",bàn phím gõ êm tiếng không quá to tuy nhiên thân bàn phím hơi bị cong nên khi đặt trên bàn bàn phím không nằm thăng bằng mà có hơi bấp bênh lỗi này không biết do bên vận chuyển hay lỗi thân bàn phím,4,positive,positive
